Timestamp,System,Client Semaphore,Run,Total Time Taken (sec),Total Requests Count,Total Successful Requests,Failed Requests,RPS,Successful RPS,Latency p50 (sec),Latency p90 (sec),Latency p95 (sec),Latency p99 (sec),Theoretical Max RPS,average_prompt_tokens,average_completion_tokens,Error
2026-06-30 17:39:23,A100-GPU-FP8-Limited,100,1,11.30800175666809,3000,3000,0,265.2988622177179,265.2988622177179,0.3914709091186523,0.4159342288970947,0.4267879605293274,0.5970134592056274,255.4468229200925,591.7973333333333,16,
2026-06-30 17:39:45,A100-GPU-FP8-Limited,100,2,10.98564600944519,3000,3000,0,273.0836217934451,273.0836217934451,0.3860783576965332,0.4133320331573486,0.4195508480072021,0.4790435433387756,259.01477771671,591.7973333333333,16,
2026-06-30 17:40:07,A100-GPU-FP8-Limited,150,1,10.42117786407471,3000,3000,0,287.8753284062069,287.8753284062069,0.5569121837615967,0.5926380395889282,0.6116066217422486,0.6629570531845091,269.3422847868814,591.7973333333333,16,
2026-06-30 17:40:28,A100-GPU-FP8-Limited,150,2,10.25438714027405,3000,3000,0,292.5577081264581,292.5577081264581,0.5365612506866455,0.5870935440063476,0.6323352575302121,0.7024935245513902,279.5580184145663,591.7973333333333,16,
2026-06-30 17:40:49,A100-GPU-FP8-Limited,200,1,9.233974933624268,3000,3000,0,324.8871717288193,324.8871717288193,0.6033791303634644,0.7362517595291137,0.7799168109893799,0.8287462663650511,331.4665521817497,591.7973333333333,16,
2026-06-30 17:41:09,A100-GPU-FP8-Limited,200,2,9.326056480407715,3000,3000,0,321.6793728734577,321.6793728734577,0.6294646263122559,0.7518105268478393,0.7901087045669556,0.9354178285598753,317.7303245326241,591.7973333333333,16,
2026-06-30 17:41:29,A100-GPU-FP8-Limited,250,1,8.858813524246216,3000,3000,0,338.6458007936527,338.6458007936527,0.7112449407577515,0.8739364385604859,0.9225582361221312,1.066212975978851,351.4963491109731,591.7973333333333,16,
2026-06-30 17:41:48,A100-GPU-FP8-Limited,250,2,8.789082288742065,3000,3000,0,341.3325648165451,341.3325648165451,0.7050116062164307,0.7664665699005127,0.9570081472396833,1.150536088943481,354.6040913307359,591.7973333333333,16,
