Timestamp,System,Client Semaphore,Run,Total Time Taken (sec),Total Requests Count,Total Successful Requests,Failed Requests,RPS,Successful RPS,Latency p50 (sec),Latency p90 (sec),Latency p95 (sec),Latency p99 (sec),Theoretical Max RPS,average_prompt_tokens,average_completion_tokens,Error
2026-06-30 17:53:08,A100-GPU-FP8-KVC-Limited,100,1,12.25319814682007,3000,3000,0,244.8340395750929,244.8340395750929,0.4184093475341797,0.4506595611572266,0.4595570206642151,0.6319362783432004,239.0003965956593,591.7973333333333,16,
2026-06-30 17:53:31,A100-GPU-FP8-KVC-Limited,100,2,12.2727632522583,3000,3000,0,244.4437278172031,244.4437278172031,0.4236276149749756,0.4476152420043945,0.4581207633018494,0.5309116697311398,236.0563770279876,591.7973333333333,16,
2026-06-30 17:53:54,A100-GPU-FP8-KVC-Limited,150,1,11.10848450660706,3000,3000,0,270.0638415812412,270.0638415812412,0.5724962949752808,0.6215861797332763,0.6545089960098267,0.7190483474731445,262.0104292665802,591.7973333333333,16,
2026-06-30 17:54:16,A100-GPU-FP8-KVC-Limited,150,2,11.21693444252014,3000,3000,0,267.4527532788167,267.4527532788167,0.5779409408569336,0.6185385942459106,0.6393369078636169,0.710780701637268,259.5420905423133,591.7973333333333,16,
2026-06-30 17:54:38,A100-GPU-FP8-KVC-Limited,200,1,10.57183885574341,3000,3000,0,283.7727703700456,283.7727703700456,0.7374382019042969,0.7703653573989868,0.7886375665664673,0.8820028400421142,271.2091663864677,591.7973333333333,16,
2026-06-30 17:54:59,A100-GPU-FP8-KVC-Limited,200,2,10.07865858078003,3000,3000,0,297.6586592308019,297.6586592308019,0.6610184907913208,0.7822307109832763,0.8273294568061829,0.865586822032928,302.5633969188597,591.7973333333333,16,
2026-06-30 17:55:20,A100-GPU-FP8-KVC-Limited,250,1,9.517285346984863,3000,3000,0,315.2159350723281,315.2159350723281,0.789085865020752,0.9172873497009277,1.009368062019347,1.173961198329925,316.822301706577,591.7973333333333,16,
2026-06-30 17:55:40,A100-GPU-FP8-KVC-Limited,250,2,9.380781173706055,3000,3000,0,319.8027908815181,319.8027908815181,0.7571179866790771,0.9827775239944457,1.031427979469299,1.164121158123016,330.1995255674312,591.7973333333333,16,
